Site,SRR7666488,SRR7666480,SRR7666591,SRR7666498,SRR7666581,SRR7666588,SRR7666487,SRR7666500,SRR7666592,SRR7666589,SRR7666595,SRR7666482,SRR7666494,SRR7666490,SRR7666354,SRR7666485,SRR7666497,SRR7666355,SRR7666358,SRR7666351,SRR7666586,SRR7666483,SRR7666357,SRR7666352,SRR7666484,SRR7666348,SRR7666583,SRR7666599,SRR7666495,SRR7666596,SRR7666347,SRR7666481,start,end
chr2_99337589_99360273,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,chr2_99337589,chr2_99360273
chr2_99360549_99361147,,,7.0,,,2.0,,,,,5.0,,,,,,,,,,,,25.0,,,,,,24.0,1.0,,,chr2_99360549,chr2_99361147
chr2_99360549_99361154,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr2_99360549,chr2_99361154
chr2_9995970_9998964,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,chr2_9995970,chr2_9998964
chr2_9995970_9996315,,,,,,5.0,,,,,,4.0,,,,,,,,,,,,,,,3.0,,,,,,chr2_9995970,chr2_9996315
chr3_100310542_100311832,,,,,,,,,,,,,,,,,,34.0,,,,,16.0,,,,,,,,,,chr3_100310542,chr3_100311832
chr3_100310542_100316098,,,,,,3.0,,,,,,8.0,13.0,,,,,,,44.0,,8.0,,,,,,,,,47.0,,chr3_100310542,chr3_100316098
chr3_100492928_100519461,,,,,,,5.0,,,,,,,,107.0,,,,29.0,,,,,,,,,,,,,,chr3_100492928,chr3_100519461
chr3_100492928_100519532,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,chr3_100492928,chr3_100519532
chr3_100492928_100555208,,,,,,1.0,,,,3.0,,,,,,,,,,38.0,,,,,,,,,,,59.0,,chr3_100492928,chr3_100555208
chr3_10060403_10062150,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,chr3_10060403,chr3_10062150
chr3_10060403_10062153,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,chr3_10060403,chr3_10062153
chr3_100780209_100787727,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,chr3_100780209,chr3_100787727
chr3_100780209_100789453,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,chr3_100780209,chr3_100789453
chr3_101372126_101417592,,13.0,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,chr3_101372126,chr3_101417592
chr3_101372126_101398860,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,37.0,,chr3_101372126,chr3_101398860
chr3_101493968_101501069,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,chr3_101493968,chr3_101501069
chr3_101493968_101513090,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,chr3_101493968,chr3_101513090
chr3_101580004_101585436,,,,,,,,17.0,,,,25.0,,,,11.0,,,,,,24.0,,,,,4.0,,9.0,,,,chr3_101580004,chr3_101585436
chr3_101580004_101585439,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,chr3_101580004,chr3_101585439
chr3_101855902_101857072,,,,,,,,,10.0,,,,,,,,,,34.0,,,,6.0,,,,,,,2.0,,,chr3_101855902,chr3_101857072
chr3_101855902_101857291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,chr3_101855902,chr3_101857291
chr3_105524508_105526876,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,chr3_105524508,chr3_105526876
chr3_105524508_105532001,,,21.0,,,13.0,,,,,,,1.0,,,,,,,,,,,,,,30.0,,13.0,12.0,,19.0,chr3_105524508,chr3_105532001
chr3_105534845_105539974,,,16.0,,,10.0,,,,,,,11.0,,,,,,,,,,,,,,34.0,,9.0,,,28.0,chr3_105534845,chr3_105539974
chr3_105534845_105535834,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_105534845,chr3_105535834
chr3_105550259_105552143,,,9.0,,,13.0,,,,,,,6.0,,,,,,,,,,,,,,6.0,5.0,,,,10.0,chr3_105550259,chr3_105552143
chr3_105550259_105552467,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,chr3_105550259,chr3_105552467
chr3_107241087_107246007,,,,,,,,,,,,,8.0,,,,,,,,1.0,,,,,,,,,,,,chr3_107241087,chr3_107246007
chr3_107241087_107291761,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,chr3_107241087,chr3_107291761
chr3_107526398_107641790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,4.0,chr3_107526398,chr3_107641790
chr3_107526398_107645835,,,,33.0,,5.0,,,,,11.0,,,,,,,,,43.0,,,23.0,60.0,,,,,18.0,,1.0,,chr3_107526398,chr3_107645835
chr3_107645909_107661827,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,chr3_107645909,chr3_107661827
chr3_107645909_107710451,,,,35.0,8.0,,,,,,18.0,,,,,,,,,,,,14.0,155.0,,,3.0,,39.0,,109.0,9.0,chr3_107645909,chr3_107710451
chr3_108047292_108051938,,,,,,,,,,,,,,,,,,,,58.0,,,37.0,,,,,,,,,,chr3_108047292,chr3_108051938
chr3_108047292_108050577,,,,,,,,,,,4.0,,,,,,,,,,3.0,,21.0,34.0,,,,,,,39.0,,chr3_108047292,chr3_108050577
chr3_108047292_108049618,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_108047292,chr3_108049618
chr3_112200762_112202249,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,chr3_112200762,chr3_112202249
chr3_112200762_112217441,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,chr3_112200762,chr3_112217441
chr3_112333224_112335942,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_112333224,chr3_112335942
chr3_112333224_112344961,6.0,1.0,,,2.0,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,chr3_112333224,chr3_112344961
chr3_112639916_112640326,,,,,,,,,,,,,,,,,,,42.0,,,,69.0,,,,,,,,,,chr3_112639916,chr3_112640326
chr3_112639916_112640923,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,7.0,,chr3_112639916,chr3_112640923
chr3_113909120_113913072,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_113909120,chr3_113913072
chr3_113909120_113915700,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,chr3_113909120,chr3_113915700
chr3_113965359_113978307,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,chr3_113965359,chr3_113978307
chr3_113965359_113978185,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,chr3_113965359,chr3_113978185
chr3_114042846_114046590,,,,,1.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,chr3_114042846,chr3_114046590
chr3_114042846_114056376,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_114042846,chr3_114056376
chr3_114056864_114056998,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,3.0,,,,,chr3_114056864,chr3_114056998
chr3_114056864_114065236,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,chr3_114056864,chr3_114065236
chr3_114066283_114067986,,,,,,,,,,,,,,,,,,,,,,,38.0,6.0,,,,,,,,,chr3_114066283,chr3_114067986
chr3_114066283_114070625,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_114066283,chr3_114070625
chr3_11426926_11526063,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,chr3_11426926,chr3_11526063
chr3_11426926_11554810,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_11426926,chr3_11554810
chr3_114389105_114500351,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,chr3_114389105,chr3_114500351
chr3_114389105_114427103,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,chr3_114389105,chr3_114427103
chr3_114693575_114694979,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,chr3_114693575,chr3_114694979
chr3_114693575_114710267,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,chr3_114693575,chr3_114710267
chr3_114693575_114801100,5.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,3.0,19.0,,,,chr3_114693575,chr3_114801100
chr3_114714015_114741551,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,chr3_114714015,chr3_114741551
chr3_114714015_114801100,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,chr3_114714015,chr3_114801100
chr3_114801174_114874038,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_114801174,chr3_114874038
chr3_114801174_114900303,6.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,8.0,,,,,chr3_114801174,chr3_114900303
chr3_114974416_115100174,5.0,,,,,,,,,,,,,8.0,,,,,,,1.0,,,,,,,1.0,,,,,chr3_114974416,chr3_115100174
chr3_114974416_115147218,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,10.0,,,,chr3_114974416,chr3_115147218
chr3_11559455_11561280,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,chr3_11559455,chr3_11561280
chr3_11559455_11564796,,,3.0,,,,,1.0,,,15.0,,,,,,,,,,,,,,,,4.0,,,,,,chr3_11559455,chr3_11564796
chr3_11602022_11702970,,,,,,,,5.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,chr3_11602022,chr3_11702970
chr3_11602022_11643436,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,chr3_11602022,chr3_11643436
chr3_116086556_116276937,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,chr3_116086556,chr3_116276937
chr3_116086556_116444876,,,,,,,,,,,,,,,,,,,,,,,5.0,,,91.0,,,,,41.0,,chr3_116086556,chr3_116444876
chr3_119434882_119435754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,chr3_119434882,chr3_119435754
chr3_119434882_119436790,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,chr3_119434882,chr3_119436790
chr3_119648668_119654504,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,chr3_119648668,chr3_119654504
chr3_119648668_119659932,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_119648668,chr3_119659932
chr3_121668158_121669196,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,,chr3_121668158,chr3_121669196
chr3_121668158_121669211,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_121668158,chr3_121669211
chr3_121718501_121722261,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,chr3_121718501,chr3_121722261
chr3_121718501_121719645,9.0,,,,5.0,,,,,7.0,1.0,,,15.0,,,,,,,,,,,,,5.0,,,,,,chr3_121718501,chr3_121719645
chr3_122384299_122402759,,,,4.0,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,chr3_122384299,chr3_122402759
chr3_122384299_122407280,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,chr3_122384299,chr3_122407280
chr3_122552639_122555285,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,42.0,,chr3_122552639,chr3_122555285
chr3_122552639_122555624,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_122552639,chr3_122555624
chr3_123209399_123223558,,,,,,4.0,,,,,,,,,,,,,,,,,13.0,,,42.0,,,,,,,chr3_123209399,chr3_123223558
chr3_123209399_123223652,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,chr3_123209399,chr3_123223652
chr3_123225297_123245036,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,chr3_123225297,chr3_123245036
chr3_123225297_123245898,,,,,,1.0,,,,,,,,,,,,,,,,,19.0,,,21.0,,,,,,,chr3_123225297,chr3_123245898
chr3_123692851_123700019,,,,,,,,,,,,,,11.0,,,,,5.0,,,,,,,,,,,,,,chr3_123692851,chr3_123700019
chr3_123692851_123697773,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_123692851,chr3_123697773
chr3_124809156_124817620,,,2.0,,,8.0,,,,,,11.0,,,,,,,,,,,,,,,6.0,,,,,,chr3_124809156,chr3_124817620
chr3_124809156_124809336,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,chr3_124809156,chr3_124809336
chr3_12505231_12506739,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,chr3_12505231,chr3_12506739
chr3_12505231_12516610,,,,,,,,,,,,,,32.0,,,,77.0,,,,,,,,,5.0,,,,,,chr3_12505231,chr3_12516610
chr3_125453955_125457265,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,50.0,,,,,,,chr3_125453955,chr3_125457265
chr3_125453955_125460770,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_125453955,chr3_125460770
chr3_12604289_12606200,,8.0,,,,,,,,,,9.0,5.0,,,,,,37.0,,,,,,,,4.0,,,2.0,,,chr3_12604289,chr3_12606200
chr3_12604289_12608765,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,chr3_12604289,chr3_12608765
chr3_126733222_126852643,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,chr3_126733222,chr3_126852643
chr3_126733222_126852646,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,chr3_126733222,chr3_126852646
chr3_127695190_127710575,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,chr3_127695190,chr3_127710575
chr3_127695190_127721052,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,chr3_127695190,chr3_127721052
chr3_127710665_127721052,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_127710665,chr3_127721052
chr3_127710665_127715852,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_127710665,chr3_127715852
chr3_128644983_128645171,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,chr3_128644983,chr3_128645171
chr3_128644983_128650539,7.0,10.0,,,,,,,,27.0,2.0,,,,,,,,11.0,,,9.0,,78.0,,,3.0,,,,29.0,,chr3_128644983,chr3_128650539
chr3_129171538_129171633,24.0,21.0,5.0,9.0,5.0,4.0,,16.0,7.0,3.0,9.0,35.0,,22.0,,28.0,,,,,2.0,,,23.0,,51.0,5.0,12.0,41.0,4.0,,,chr3_129171538,chr3_129171633
chr3_129171538_129171654,16.0,,2.0,,2.0,18.0,45.0,34.0,9.0,8.0,,,1.0,16.0,,16.0,11.0,,5.0,,,19.0,45.0,19.0,15.0,43.0,,5.0,21.0,,13.0,10.0,chr3_129171538,chr3_129171654
chr3_129431578_129432502,,21.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,chr3_129431578,chr3_129432502
chr3_129431578_129432555,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,chr3_129431578,chr3_129432555
chr3_129434136_129436460,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,chr3_129434136,chr3_129436460
chr3_129434136_129436442,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,9.0,,,,,chr3_129434136,chr3_129436442
chr3_131501715_131502848,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,chr3_131501715,chr3_131502848
chr3_131501715_131502729,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,chr3_131501715,chr3_131502729
chr3_132561217_132575771,10.0,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,2.0,,,,chr3_132561217,chr3_132575771
chr3_132561217_132576943,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_132561217,chr3_132576943
chr3_132605205_132606906,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_132605205,chr3_132606906
chr3_132605205_132618633,25.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_132605205,chr3_132618633
chr3_133575115_133584001,,,,10.0,,,,,,,,,,,42.0,,,,,,,,17.0,,,,,,,,,,chr3_133575115,chr3_133584001
chr3_133575115_133584004,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,chr3_133575115,chr3_133584004
chr3_133586722_133587161,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_133586722,chr3_133587161
chr3_133586722_133588352,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,chr3_133586722,chr3_133588352
chr3_133586722_133587158,,,,5.0,,,,,,,,,,,28.0,,,,8.0,,,,10.0,,,,,,,,,,chr3_133586722,chr3_133587158
chr3_136153556_136153693,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,chr3_136153556,chr3_136153693
chr3_136153556_136230653,,,,,,,,,,,,,,,3.0,,,3.0,,9.0,,,,,,,,,,,,,chr3_136153556,chr3_136230653
chr3_138187599_138188454,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,25.0,,chr3_138187599,chr3_138188454
chr3_138187599_138209816,2.0,,,,,1.0,,,,,,,,,,13.0,,,,,,,,16.0,,,,3.0,,,,,chr3_138187599,chr3_138209816
chr3_138187599_138221925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,,chr3_138187599,chr3_138221925
chr3_138537347_138542690,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_138537347,chr3_138542690
chr3_138537347_138570317,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,chr3_138537347,chr3_138570317
chr3_139373412_139373665,,,,,,,,6.0,,,,,,14.0,,,,86.0,,,,,54.0,,,,,,,,,,chr3_139373412,chr3_139373665
chr3_139373412_139374488,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_139373412,chr3_139374488
chr3_140942095_140959462,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_140942095,chr3_140959462
chr3_140942095_140956526,25.0,,,,,,,37.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,chr3_140942095,chr3_140956526
chr3_140963227_140966347,4.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,chr3_140963227,chr3_140966347
chr3_140963227_140966933,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,chr3_140963227,chr3_140966933
chr3_140963227_140970926,13.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,chr3_140963227,chr3_140970926
chr3_140974005_140976259,20.0,,,,,,,35.0,,,4.0,,,,3.0,,,,,,,,,,,,1.0,,,,,,chr3_140974005,chr3_140976259
chr3_140974005_140976262,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,chr3_140974005,chr3_140976262
chr3_14147379_14147558,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,chr3_14147379,chr3_14147558
chr3_14147379_14147907,,17.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,chr3_14147379,chr3_14147907
chr3_14165585_14170437,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,chr3_14165585,chr3_14170437
chr3_14165585_14167168,,15.0,,,,,,,,,,,,25.0,,,,,,,,,,,,47.0,,,,2.0,,,chr3_14165585,chr3_14167168
chr3_141995141_142000251,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_141995141,chr3_142000251
chr3_141995141_142005440,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,chr3_141995141,chr3_142005440
chr3_142005544_142028578,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,chr3_142005544,chr3_142028578
chr3_142005544_142093060,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_142005544,chr3_142093060
chr3_14443863_14444737,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,chr3_14443863,chr3_14444737
chr3_14443863_14445716,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,chr3_14443863,chr3_14445716
chr3_146521705_146521832,6.0,,,,,,,,,,,,,,,13.0,,,,,,,4.0,,2.0,29.0,3.0,,,,,,chr3_146521705,chr3_146521832
chr3_146521705_146525604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,chr3_146521705,chr3_146525604
chr3_146525647_146528613,17.0,,,,,,,,,,,,5.0,,,5.0,,,,,6.0,,37.0,,,34.0,,,,,,,chr3_146525647,chr3_146528613
chr3_146525647_146533469,,,,,,,,,,,,,2.0,,,,,,,,,,,,36.0,,,,,,,,chr3_146525647,chr3_146533469
chr3_146536565_146544466,,,,,,,,,,,,,,,,23.0,,,,,,,6.0,,9.0,14.0,,,,,,,chr3_146536565,chr3_146544466
chr3_146536565_146537995,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,chr3_146536565,chr3_146537995
chr3_149375769_149377370,,,16.0,94.0,,35.0,,315.0,,,57.0,25.0,36.0,,,,,83.0,194.0,218.0,97.0,,401.0,177.0,,2.0,57.0,57.0,10.0,71.0,232.0,59.0,chr3_149375769,chr3_149377370
chr3_149375769_149376930,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_149375769,chr3_149376930
chr3_149542537_149552702,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,chr3_149542537,chr3_149552702
chr3_149542537_149572863,17.0,,,,1.0,,10.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,chr3_149542537,chr3_149572863
chr3_149912083_149919677,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,chr3_149912083,chr3_149919677
chr3_149912083_149921133,13.0,,,,,,,8.0,,,,,14.0,,,,,,19.0,,,,,,,,,,,,,,chr3_149912083,chr3_149921133
chr3_150544498_150545702,,,22.0,,,12.0,16.0,16.0,,6.0,,26.0,43.0,,,22.0,27.0,,,234.0,,,75.0,15.0,,105.0,31.0,13.0,,11.0,,45.0,chr3_150544498,chr3_150545702
chr3_150544498_150546051,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,chr3_150544498,chr3_150546051
chr3_150572529_150575648,,,,,,,,,,,6.0,,,,,,,,,28.0,,4.0,,,,,,,,,,,chr3_150572529,chr3_150575648
chr3_150572529_150581617,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,chr3_150572529,chr3_150581617
chr3_152300367_152414940,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,chr3_152300367,chr3_152414940
chr3_152300367_152301918,,,,,,,,,,,,22.0,,,,,,,,,3.0,,,,,,,,,,,,chr3_152300367,chr3_152301918
chr3_15585342_15586524,,38.0,,38.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_15585342,chr3_15586524
chr3_15585342_15589539,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,chr3_15585342,chr3_15589539
chr3_157150381_157151485,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,chr3_157150381,chr3_157151485
chr3_157150381_157152176,32.0,35.0,5.0,14.0,31.0,,32.0,,23.0,,,,20.0,,,13.0,,,,7.0,11.0,27.0,,,,,1.0,,,,,,chr3_157150381,chr3_157152176
chr3_157153156_157156935,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_157153156,chr3_157156935
chr3_157153156_157157010,,,2.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,31.0,,chr3_157153156,chr3_157157010
chr3_157153156_157158865,75.0,45.0,,12.0,13.0,,8.0,,18.0,,8.0,,17.0,,,28.0,,,28.0,,6.0,26.0,,13.0,,,3.0,,,,9.0,,chr3_157153156,chr3_157158865
chr3_15735497_15751749,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_15735497,chr3_15751749
chr3_15735497_15737032,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_15735497,chr3_15737032
chr3_15795306_15797970,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_15795306,chr3_15797970
chr3_15795306_15796395,,,,,,3.0,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,chr3_15795306,chr3_15796395
chr3_158203245_158271782,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,chr3_158203245,chr3_158271782
chr3_158203245_158298038,,,,,,,,,,,,,20.0,,,,,,,,,,8.0,,,,,,17.0,,,,chr3_158203245,chr3_158298038
chr3_158571347_158588851,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,chr3_158571347,chr3_158588851
chr3_158571347_158592433,,,,,,4.0,,3.0,,,,,18.0,,150.0,,1.0,,,,,21.0,27.0,,,,,,,,94.0,,chr3_158571347,chr3_158592433
chr3_158684668_158690162,,,,,,3.0,,,,,,,13.0,,,,,,,,,,16.0,,,,,,,,,,chr3_158684668,chr3_158690162
chr3_158684668_158691138,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,chr3_158684668,chr3_158691138
chr3_158697970_158698071,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,chr3_158697970,chr3_158698071
chr3_158697970_158704790,15.0,,,,,,,,,,,,,,,,,,70.0,,,,107.0,28.0,,,,,,,,,chr3_158697970,chr3_158704790
chr3_158704927_158710737,18.0,,,,,,,,,,,,,,,,,,105.0,,,,153.0,42.0,,,,,,,,,chr3_158704927,chr3_158710737
chr3_158704927_158705658,,,,,,,,,,,,,,,,,,,,,,,19.0,20.0,,,,,,,,,chr3_158704927,chr3_158705658
chr3_16260829_16264154,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,chr3_16260829,chr3_16264154
chr3_16260829_16264768,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,16.0,,chr3_16260829,chr3_16264768
chr3_16271722_16272144,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,chr3_16271722,chr3_16272144
chr3_16271722_16286341,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,chr3_16271722,chr3_16286341
chr3_167720273_167725400,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,chr3_167720273,chr3_167725400
chr3_167720273_167734213,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,4.0,,,chr3_167720273,chr3_167734213
chr3_167720273_167734805,,,,,,,,,,,,,,,,,,,,,,,,,2.0,74.0,,,,,,,chr3_167720273,chr3_167734805
chr3_167725473_167734213,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_167725473,chr3_167734213
chr3_167725473_167734805,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,19.0,,chr3_167725473,chr3_167734805
chr3_168048365_168095902,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,chr3_168048365,chr3_168095902
chr3_168048365_168095098,,,,,,,,,8.0,,,,,20.0,,,,,,,,,,,,,,,,,19.0,,chr3_168048365,chr3_168095098
chr3_169782643_169783476,,,,,,,,3.0,,,,20.0,,,,,,,,30.0,,,,,,,,,,,,,chr3_169782643,chr3_169783476
chr3_169782643_169784621,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,chr3_169782643,chr3_169784621
chr3_170434963_170437250,,,,,,,,,,,,,,2.0,,,,,19.0,,,,,,,,,,,,,,chr3_170434963,chr3_170437250
chr3_170434963_170437485,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr3_170434963,chr3_170437485
